# frequency(Hz) HVamp
2.000000000000000042e-02 1.356659000000000059e+00
2.043777802275861116e-02 1.331870000000000109e+00
2.088513892042544867e-02 1.312198999999999893e+00
2.134229185993890415e-02 1.297690999999999928e+00
2.180945121728470465e-02 1.286065999999999931e+00
2.228683671448790371e-02 1.273830000000000018e+00
2.277467095838639488e-02 1.257660999999999918e+00
2.327318386720582041e-02 1.235398999999999914e+00
2.378260869151607032e-02 1.206876000000000060e+00
2.430318396985316209e-02 1.174820999999999893e+00
2.483515418061077798e-02 1.144697999999999993e+00
2.537876860438217572e-02 1.122657999999999934e+00
2.593428185548686538e-02 1.112733999999999890e+00
2.650195524800330604e-02 1.114768999999999899e+00
2.708205410122367304e-02 1.124071000000000042e+00
2.767485116257483238e-02 1.133613999999999900e+00
2.828062296556268368e-02 1.138092000000000104e+00
2.889965516642458918e-02 1.136846000000000023e+00
2.953223712425469966e-02 1.133227999999999902e+00
3.017866585007221089e-02 1.131869999999999932e+00
3.083924344304486698e-02 1.136274000000000006e+00
3.151428172097601316e-02 1.147661000000000042e+00
3.220409460893151193e-02 1.164798000000000000e+00
3.290900679366954434e-02 1.184590999999999950e+00
3.362935008254323843e-02 1.203197000000000072e+00
3.436545982617606604e-02 1.217125999999999930e+00
3.511768145762538679e-02 1.224107999999999974e+00
3.588636982920923035e-02 1.223835999999999924e+00
3.667188287528685281e-02 1.218371000000000093e+00
3.747459035401046190e-02 1.211605000000000043e+00
3.829486888200696326e-02 1.207845000000000057e+00
3.913310161841203338e-02 1.210286999999999891e+00
3.998968266187323539e-02 1.220218000000000025e+00
4.086501260624340881e-02 1.237101000000000006e+00
4.175950326235679244e-02 1.259282000000000012e+00
4.267357455111880221e-02 1.285055999999999976e+00
4.360765235805109941e-02 1.313482000000000038e+00
4.456217573218773653e-02 1.344098000000000015e+00
4.553759360593897382e-02 1.375655000000000072e+00
4.653436264861679494e-02 1.405019999999999936e+00
4.755294901990994583e-02 1.427413999999999961e+00
4.859383060501651364e-02 1.439152999999999905e+00
4.965749734357217948e-02 1.441240000000000077e+00
5.074444382592605690e-02 1.439292000000000016e+00
5.185518671652646766e-02 1.440080999999999944e+00
5.299023919793973553e-02 1.447902999999999940e+00
5.415013688613103116e-02 1.462428999999999979e+00
5.533542508618215922e-02 1.478755000000000042e+00
5.654665825930951795e-02 1.489716999999999958e+00
5.778440269534190765e-02 1.489759999999999973e+00
5.904923992113619846e-02 1.478501000000000065e+00
6.034176368113722960e-02 1.461681999999999926e+00
6.166257977365023624e-02 1.448457000000000106e+00
6.301230579922413588e-02 1.446296000000000026e+00
6.439157495481964699e-02 1.456483999999999890e+00
6.580103648476649802e-02 1.473147999999999902e+00
6.724135160227064090e-02 1.486220000000000097e+00
6.871319291929786632e-02 1.486547000000000063e+00
7.021724865648072689e-02 1.470178999999999903e+00
7.175422799231455373e-02 1.439302999999999999e+00
7.332484622679873165e-02 1.400428999999999924e+00
7.492985067379918929e-02 1.362470000000000070e+00
7.656998328017844413e-02 1.335585999999999940e+00
7.824601847091161577e-02 1.329652000000000056e+00
7.995873489609482687e-02 1.351625000000000076e+00
8.170894587125514252e-02 1.402547999999999906e+00
8.349746848200181870e-02 1.475479999999999903e+00
8.532513483931059017e-02 1.555638000000000076e+00
8.719280666320453066e-02 1.623963000000000045e+00
8.910136197668877545e-02 1.663864000000000010e+00
9.105169441740208758e-02 1.668265000000000109e+00
9.304472101470850909e-02 1.642800999999999956e+00
9.508136492722282784e-02 1.602300000000000058e+00
9.716259003207046441e-02 1.562208000000000041e+00
9.928937600698042876e-02 1.531123999999999929e+00
1.014627169666056788e-01 1.508809000000000067e+00
1.036836198025345573e-01 1.489209000000000005e+00
1.059531470945422049e-01 1.465834999999999999e+00
1.082723426204657002e-01 1.436193999999999971e+00
1.106423073612318730e-01 1.402465000000000073e+00
1.130641434367904014e-01 1.368886999999999965e+00
1.155389888050807612e-01 1.339012000000000091e+00
1.180680199308263012e-01 1.314880000000000049e+00
1.206523964642573915e-01 1.297395999999999994e+00
1.232933427266421494e-01 1.286321000000000048e+00
1.259921091142061633e-01 1.279735000000000067e+00
1.287499385219043613e-01 1.274126000000000092e+00
1.315681276210838024e-01 1.265965999999999925e+00
1.344480149355610776e-01 1.253978999999999955e+00
1.373909270603933253e-01 1.240148999999999946e+00
1.403982677661723133e-01 1.228332999999999897e+00
1.434714465996406174e-01 1.221284999999999954e+00
1.466118729226930095e-01 1.218456999999999901e+00
1.498210387691902012e-01 1.216652999999999984e+00
1.531004603883944215e-01 1.212804999999999911e+00
1.564516759885790365e-01 1.206193000000000071e+00
1.598762174374112610e-01 1.198439000000000032e+00
1.633757347823671657e-01 1.191648999999999958e+00
1.669518482487836186e-01 1.186525000000000052e+00
1.706062493069121222e-01 1.182209999999999983e+00
1.743406480276755433e-01 1.177842999999999973e+00
1.781567686922972404e-01 1.173953000000000024e+00
1.820564109071452219e-01 1.172142999999999935e+00
1.860414236112984399e-01 1.173459999999999948e+00
1.901136708649468487e-01 1.177402000000000060e+00
1.942750635716576912e-01 1.182636000000000021e+00
1.985275213739692568e-01 1.188306000000000084e+00
2.028730886819132551e-01 1.194315999999999933e+00
2.073137384534022021e-01 1.200523999999999925e+00
2.118516148918974384e-01 1.206271000000000093e+00
2.164888283105038391e-01 1.210841999999999974e+00
2.212275340673810209e-01 1.214178999999999897e+00
2.260699835805370650e-01 1.217198999999999920e+00
2.310183752015635139e-01 1.221616999999999953e+00
2.360751096568884100e-01 1.229419000000000040e+00
2.412425341466744866e-01 1.242331999999999992e+00
2.465230998307618715e-01 1.261490999999999918e+00
2.519191833183147544e-01 1.286786999999999903e+00
2.574334553825345373e-01 1.315927000000000069e+00
2.630683822583526066e-01 1.344460999999999906e+00
2.688266710467492326e-01 1.367850999999999928e+00
2.747110108843249798e-01 1.384335000000000093e+00
2.807241335168895180e-01 1.395602000000000009e+00
2.868688920234096495e-01 1.404851999999999990e+00
2.931481028187655768e-01 1.414693999999999896e+00
2.995647922697904919e-01 1.426538000000000084e+00
3.061219491886544297e-01 1.441189000000000053e+00
3.128225983045015424e-01 1.459646999999999917e+00
3.196699982673885665e-01 1.483084999999999987e+00
3.266672524899394969e-01 1.511773999999999951e+00
3.338175913859038335e-01 1.543967000000000089e+00
3.411245032800827026e-01 1.576297000000000059e+00
3.485912903071751723e-01 1.606217999999999924e+00
3.562216425308692980e-01 1.634600999999999971e+00
3.640189144227933826e-01 1.666029999999999900e+00
3.719868599361595973e-01 1.706819000000000086e+00
3.801292743636255911e-01 1.762542000000000053e+00
3.884498326752345854e-01 1.835744000000000042e+00
3.969526737144291051e-01 1.924166999999999961e+00
4.056414997215270768e-01 2.021053999999999906e+00
4.145204868460213854e-01 2.118078999999999823e+00
4.235940173275368759e-01 2.209042999999999868e+00
4.328659535344370757e-01 2.291761000000000159e+00
4.423408678727827614e-01 2.366829000000000072e+00
4.520233696082087693e-01 2.435131000000000157e+00
4.619176604055267865e-01 2.497421000000000113e+00
4.720285331807737017e-01 2.556331999999999827e+00
4.823605567984378673e-01 2.617576999999999821e+00
4.929189725005434508e-01 2.687723000000000084e+00
5.037085542305222985e-01 2.769874999999999865e+00
5.147340034826902722e-01 2.860867999999999967e+00
5.260010193899755659e-01 2.951941999999999844e+00
5.375147682182568332e-01 3.031925999999999899e+00
5.492803329078241870e-01 3.091543999999999848e+00
5.613033013614973088e-01 3.127603000000000133e+00
5.735898580135665448e-01 3.144006000000000078e+00
5.861448258358571417e-01 3.147997000000000156e+00
5.989749143316128732e-01 3.145331000000000099e+00
6.120861303119130570e-01 3.138793999999999862e+00
6.254839682204105245e-01 3.129725999999999786e+00
6.391749019026319312e-01 3.119632000000000183e+00
6.531657310067570110e-01 3.110243000000000091e+00
6.674631727194452191e-01 3.102520000000000167e+00
6.820728740300071591e-01 3.095889000000000113e+00
6.970030263871405118e-01 3.088232999999999784e+00
