# period(s) Vg(km/s)
1.100000000000000089e+00 1.007870000000000044e+00
1.000000000000000000e+00 9.347400000000000153e-01
9.000000000000000222e-01 8.740799999999999681e-01
8.000000000000000444e-01 8.185200000000000253e-01
6.999999999999999556e-01 8.067199999999999926e-01
5.999999999999999778e-01 8.162500000000000311e-01
5.000000000000000000e-01 8.035600000000000520e-01
4.000000000000000222e-01 8.369999999999999662e-01
2.999999999999999889e-01 8.314000000000000279e-01
