# period(s) Vg(km/s)
1.100000000000000089e+00 1.185570000000000013e+00
1.000000000000000000e+00 1.230720000000000036e+00
9.000000000000000222e-01 1.303230000000000111e+00
8.000000000000000444e-01 1.298149999999999915e+00
6.999999999999999556e-01 1.342899999999999983e+00
5.999999999999999778e-01 1.376249999999999973e+00
5.000000000000000000e-01 1.395350000000000090e+00
4.000000000000000222e-01 1.577979999999999938e+00
2.999999999999999889e-01 1.268459999999999921e+00
