# period(s) Vg(km/s)
1.100000000000000089e+00 8.929700000000000415e-01
1.000000000000000000e+00 1.039139999999999953e+00
9.000000000000000222e-01 1.214709999999999956e+00
8.000000000000000444e-01 1.235500000000000043e+00
6.999999999999999556e-01 1.187040000000000095e+00
5.999999999999999778e-01 1.262760000000000105e+00
5.000000000000000000e-01 1.283130000000000104e+00
4.000000000000000222e-01 1.352039999999999909e+00
2.999999999999999889e-01 1.259120000000000017e+00
