# period(s) Vg(km/s)
1.100000000000000089e+00 1.048890000000000100e+00
1.000000000000000000e+00 1.085669999999999913e+00
9.000000000000000222e-01 1.174379999999999979e+00
8.000000000000000444e-01 1.087690000000000046e+00
6.999999999999999556e-01 1.153200000000000003e+00
5.999999999999999778e-01 1.183100000000000041e+00
5.000000000000000000e-01 1.144709999999999894e+00
4.000000000000000222e-01 1.129010000000000069e+00
2.999999999999999889e-01 1.261910000000000087e+00
