# period(s) Vg(km/s)
1.100000000000000089e+00 1.569129999999999914e+00
1.000000000000000000e+00 1.574119999999999964e+00
9.000000000000000222e-01 1.610039999999999916e+00
8.000000000000000444e-01 1.641089999999999938e+00
6.999999999999999556e-01 1.592719999999999914e+00
5.999999999999999778e-01 1.512999999999999901e+00
5.000000000000000000e-01 1.578359999999999985e+00
4.000000000000000222e-01 1.574619999999999909e+00
2.999999999999999889e-01 1.602060000000000040e+00
