# period(s) Vg(km/s)
1.100000000000000089e+00 1.179720000000000102e+00
1.000000000000000000e+00 1.173000000000000043e+00
9.000000000000000222e-01 1.221340000000000092e+00
8.000000000000000444e-01 1.164130000000000109e+00
6.999999999999999556e-01 1.195829999999999949e+00
5.999999999999999778e-01 1.153319999999999901e+00
5.000000000000000000e-01 1.211989999999999901e+00
4.000000000000000222e-01 1.357280000000000042e+00
2.999999999999999889e-01 1.325790000000000024e+00
