# frequency(Hz) HVamp
2.000000000000000042e-02 6.767079999999999762e-01
2.043777802275861116e-02 6.775400000000000311e-01
2.088513892042544867e-02 6.845210000000000461e-01
2.134229185993890415e-02 6.909570000000000434e-01
2.180945121728470465e-02 6.919729999999999492e-01
2.228683671448790371e-02 6.862709999999999644e-01
2.277467095838639488e-02 6.749020000000000019e-01
2.327318386720582041e-02 6.592980000000000507e-01
2.378260869151607032e-02 6.411219999999999697e-01
2.430318396985316209e-02 6.225209999999999910e-01
2.483515418061077798e-02 6.070959999999999690e-01
2.537876860438217572e-02 6.004850000000000465e-01
2.593428185548686538e-02 6.090200000000000058e-01
2.650195524800330604e-02 6.367239999999999567e-01
2.708205410122367304e-02 6.825569999999999693e-01
2.767485116257483238e-02 7.399520000000000541e-01
2.828062296556268368e-02 7.997579999999999689e-01
2.889965516642458918e-02 8.549020000000000508e-01
2.953223712425469966e-02 9.033560000000000478e-01
3.017866585007221089e-02 9.470450000000000257e-01
3.083924344304486698e-02 9.883939999999999948e-01
3.151428172097601316e-02 1.028442000000000078e+00
3.220409460893151193e-02 1.068019000000000052e+00
3.290900679366954434e-02 1.109911000000000092e+00
3.362935008254323843e-02 1.158357000000000081e+00
3.436545982617606604e-02 1.215389000000000053e+00
3.511768145762538679e-02 1.277368999999999977e+00
3.588636982920923035e-02 1.335358000000000045e+00
3.667188287528685281e-02 1.379575999999999913e+00
3.747459035401046190e-02 1.405235000000000012e+00
3.829486888200696326e-02 1.415645000000000042e+00
3.913310161841203338e-02 1.419767000000000001e+00
3.998968266187323539e-02 1.426935000000000064e+00
4.086501260624340881e-02 1.442833999999999950e+00
4.175950326235679244e-02 1.467341999999999924e+00
4.267357455111880221e-02 1.494370999999999894e+00
4.360765235805109941e-02 1.514856999999999898e+00
4.456217573218773653e-02 1.521795000000000009e+00
4.553759360593897382e-02 1.513262000000000107e+00
4.653436264861679494e-02 1.491565000000000030e+00
4.755294901990994583e-02 1.461398999999999893e+00
4.859383060501651364e-02 1.429456999999999978e+00
4.965749734357217948e-02 1.403578999999999910e+00
5.074444382592605690e-02 1.389501000000000097e+00
5.185518671652646766e-02 1.388223999999999902e+00
5.299023919793973553e-02 1.395996999999999932e+00
5.415013688613103116e-02 1.405799999999999939e+00
5.533542508618215922e-02 1.409305000000000030e+00
5.654665825930951795e-02 1.399211999999999900e+00
5.778440269534190765e-02 1.371906999999999988e+00
5.904923992113619846e-02 1.329404999999999948e+00
6.034176368113722960e-02 1.278701000000000088e+00
6.166257977365023624e-02 1.228636000000000061e+00
6.301230579922413588e-02 1.186679000000000039e+00
6.439157495481964699e-02 1.156846999999999959e+00
6.580103648476649802e-02 1.138956999999999997e+00
6.724135160227064090e-02 1.129286999999999930e+00
6.871319291929786632e-02 1.122185999999999906e+00
7.021724865648072689e-02 1.111780999999999908e+00
7.175422799231455373e-02 1.093809999999999949e+00
7.332484622679873165e-02 1.067396999999999929e+00
7.492985067379918929e-02 1.035053999999999919e+00
7.656998328017844413e-02 1.000528000000000084e+00
