# period(s) Vg(km/s)
1.100000000000000089e+00 9.957000000000000295e-01
1.000000000000000000e+00 9.237400000000000055e-01
9.000000000000000222e-01 9.038899999999999713e-01
8.000000000000000444e-01 9.536499999999999977e-01
6.999999999999999556e-01 9.994600000000000151e-01
5.999999999999999778e-01 9.785599999999999854e-01
5.000000000000000000e-01 1.011640000000000095e+00
4.000000000000000222e-01 1.061420000000000030e+00
2.999999999999999889e-01 1.011100000000000110e+00
