# period(s) Vg(km/s)
1.100000000000000089e+00 8.376900000000000457e-01
1.000000000000000000e+00 7.859500000000000375e-01
9.000000000000000222e-01 9.066800000000000415e-01
8.000000000000000444e-01 8.714800000000000324e-01
6.999999999999999556e-01 8.887899999999999689e-01
5.999999999999999778e-01 8.044900000000000384e-01
5.000000000000000000e-01 8.580100000000000504e-01
4.000000000000000222e-01 8.881999999999999895e-01
2.999999999999999889e-01 8.931099999999999595e-01
