# period(s) Vg(km/s)
1.100000000000000089e+00 9.972499999999999698e-01
1.000000000000000000e+00 1.064729999999999954e+00
9.000000000000000222e-01 1.122900000000000009e+00
8.000000000000000444e-01 1.026510000000000034e+00
6.999999999999999556e-01 1.139499999999999957e+00
5.999999999999999778e-01 1.268559999999999910e+00
5.000000000000000000e-01 1.204560000000000075e+00
4.000000000000000222e-01 1.290620000000000100e+00
2.999999999999999889e-01 1.436360000000000081e+00
