# period(s) Vg(km/s)
1.100000000000000089e+00 1.067890000000000006e+00
1.000000000000000000e+00 1.046159999999999979e+00
9.000000000000000222e-01 9.614800000000000013e-01
8.000000000000000444e-01 9.641100000000000225e-01
6.999999999999999556e-01 1.026489999999999903e+00
5.999999999999999778e-01 9.553199999999999470e-01
5.000000000000000000e-01 9.528699999999999948e-01
4.000000000000000222e-01 9.655700000000000394e-01
2.999999999999999889e-01 1.008839999999999959e+00
