# period(s) Vg(km/s)
1.100000000000000089e+00 1.069090000000000096e+00
1.000000000000000000e+00 9.703100000000000058e-01
9.000000000000000222e-01 9.549699999999999855e-01
8.000000000000000444e-01 9.605500000000000149e-01
6.999999999999999556e-01 9.894100000000000117e-01
5.999999999999999778e-01 1.022520000000000095e+00
5.000000000000000000e-01 9.357100000000000417e-01
4.000000000000000222e-01 9.220099999999999962e-01
2.999999999999999889e-01 9.451699999999999546e-01
