# period(s) Vg(km/s)
1.100000000000000089e+00 9.577999999999999847e-01
1.000000000000000000e+00 9.306900000000000173e-01
9.000000000000000222e-01 9.484700000000000353e-01
8.000000000000000444e-01 9.888799999999999812e-01
6.999999999999999556e-01 1.157410000000000050e+00
5.999999999999999778e-01 1.135659999999999892e+00
5.000000000000000000e-01 1.193089999999999984e+00
4.000000000000000222e-01 1.156379999999999963e+00
2.999999999999999889e-01 1.149170000000000025e+00
