# period(s) Vg(km/s)
1.100000000000000089e+00 1.467950000000000088e+00
1.000000000000000000e+00 1.370389999999999997e+00
9.000000000000000222e-01 1.115990000000000038e+00
8.000000000000000444e-01 1.148910000000000098e+00
6.999999999999999556e-01 1.225340000000000096e+00
5.999999999999999778e-01 1.352850000000000108e+00
5.000000000000000000e-01 1.296329999999999982e+00
4.000000000000000222e-01 1.263579999999999925e+00
2.999999999999999889e-01 1.237740000000000062e+00
