# period(s) Vg(km/s)
1.100000000000000089e+00 1.478080000000000060e+00
1.000000000000000000e+00 1.461170000000000080e+00
9.000000000000000222e-01 1.231400000000000050e+00
8.000000000000000444e-01 1.247200000000000086e+00
6.999999999999999556e-01 1.310189999999999966e+00
5.999999999999999778e-01 1.278680000000000039e+00
5.000000000000000000e-01 1.228930000000000078e+00
4.000000000000000222e-01 1.214820000000000011e+00
2.999999999999999889e-01 1.192150000000000043e+00
