# period(s) Vg(km/s)
1.100000000000000089e+00 8.953699999999999992e-01
1.000000000000000000e+00 9.340100000000000069e-01
9.000000000000000222e-01 8.714800000000000324e-01
8.000000000000000444e-01 9.491899999999999782e-01
6.999999999999999556e-01 1.053309999999999969e+00
5.999999999999999778e-01 1.067939999999999889e+00
5.000000000000000000e-01 1.120470000000000077e+00
4.000000000000000222e-01 1.112780000000000102e+00
2.999999999999999889e-01 1.084410000000000096e+00
