# frequency(Hz) HVamp
2.000000000000000042e-02 1.369488000000000039e+00
2.043777802275861116e-02 1.339928999999999926e+00
2.088513892042544867e-02 1.314543999999999935e+00
2.134229185993890415e-02 1.293333000000000066e+00
2.180945121728470465e-02 1.274316999999999922e+00
2.228683671448790371e-02 1.254463000000000106e+00
2.277467095838639488e-02 1.231028000000000011e+00
2.327318386720582041e-02 1.202528999999999959e+00
2.378260869151607032e-02 1.169343999999999939e+00
2.430318396985316209e-02 1.134384000000000059e+00
2.483515418061077798e-02 1.102997999999999923e+00
2.537876860438217572e-02 1.080948000000000020e+00
2.593428185548686538e-02 1.071708000000000105e+00
2.650195524800330604e-02 1.074650000000000105e+00
2.708205410122367304e-02 1.084956000000000031e+00
2.767485116257483238e-02 1.095785999999999927e+00
2.828062296556268368e-02 1.102001999999999926e+00
2.889965516642458918e-02 1.102875000000000050e+00
2.953223712425469966e-02 1.101634999999999920e+00
3.017866585007221089e-02 1.102929000000000048e+00
3.083924344304486698e-02 1.110376000000000030e+00
3.151428172097601316e-02 1.125172999999999979e+00
3.220409460893151193e-02 1.145653999999999950e+00
3.290900679366954434e-02 1.167948999999999904e+00
3.362935008254323843e-02 1.187467000000000050e+00
3.436545982617606604e-02 1.200401999999999969e+00
3.511768145762538679e-02 1.204927999999999999e+00
3.588636982920923035e-02 1.201915999999999984e+00
3.667188287528685281e-02 1.194722999999999979e+00
3.747459035401046190e-02 1.187845999999999957e+00
3.829486888200696326e-02 1.185237000000000096e+00
3.913310161841203338e-02 1.189176999999999929e+00
3.998968266187323539e-02 1.200021999999999922e+00
4.086501260624340881e-02 1.216725000000000056e+00
4.175950326235679244e-02 1.237859999999999960e+00
4.267357455111880221e-02 1.262677000000000049e+00
4.360765235805109941e-02 1.291430000000000078e+00
4.456217573218773653e-02 1.324513000000000051e+00
4.553759360593897382e-02 1.361091999999999969e+00
4.653436264861679494e-02 1.398215999999999903e+00
4.755294901990994583e-02 1.431105999999999989e+00
4.859383060501651364e-02 1.455411000000000010e+00
4.965749734357217948e-02 1.470385000000000053e+00
5.074444382592605690e-02 1.479540999999999995e+00
5.185518671652646766e-02 1.488294999999999924e+00
5.299023919793973553e-02 1.500796999999999937e+00
5.415013688613103116e-02 1.517635000000000067e+00
5.533542508618215922e-02 1.535379999999999967e+00
5.654665825930951795e-02 1.548372000000000082e+00
5.778440269534190765e-02 1.552111999999999936e+00
5.904923992113619846e-02 1.546407000000000087e+00
6.034176368113722960e-02 1.536294000000000048e+00
6.166257977365023624e-02 1.529805000000000081e+00
6.301230579922413588e-02 1.533373000000000097e+00
6.439157495481964699e-02 1.547552999999999956e+00
6.580103648476649802e-02 1.565962999999999994e+00
6.724135160227064090e-02 1.578119999999999967e+00
6.871319291929786632e-02 1.574874000000000107e+00
7.021724865648072689e-02 1.553182999999999980e+00
7.175422799231455373e-02 1.516995000000000093e+00
7.332484622679873165e-02 1.474792000000000103e+00
7.492985067379918929e-02 1.437202000000000091e+00
7.656998328017844413e-02 1.416028000000000064e+00
7.824601847091161577e-02 1.422806999999999933e+00
7.995873489609482687e-02 1.465524000000000049e+00
8.170894587125514252e-02 1.544548999999999950e+00
8.349746848200181870e-02 1.649861999999999940e+00
8.532513483931059017e-02 1.761387999999999954e+00
8.719280666320453066e-02 1.853984999999999994e+00
8.910136197668877545e-02 1.906579000000000024e+00
9.105169441740208758e-02 1.911432999999999938e+00
9.304472101470850909e-02 1.877658000000000049e+00
9.508136492722282784e-02 1.825450000000000017e+00
9.716259003207046441e-02 1.774304000000000103e+00
9.928937600698042876e-02 1.733770999999999951e+00
1.014627169666056788e-01 1.702129999999999921e+00
1.036836198025345573e-01 1.671437999999999979e+00
1.059531470945422049e-01 1.634646999999999961e+00
1.082723426204657002e-01 1.590376000000000012e+00
1.106423073612318730e-01 1.542634000000000061e+00
1.130641434367904014e-01 1.496976000000000084e+00
1.155389888050807612e-01 1.457298999999999900e+00
1.180680199308263012e-01 1.425427999999999917e+00
1.206523964642573915e-01 1.402098000000000066e+00
1.232933427266421494e-01 1.387096000000000107e+00
1.259921091142061633e-01 1.378505000000000091e+00
1.287499385219043613e-01 1.372614999999999919e+00
1.315681276210838024e-01 1.365429999999999922e+00
1.344480149355610776e-01 1.354878999999999944e+00
1.373909270603933253e-01 1.341825000000000045e+00
