# period(s) Vg(km/s)
1.100000000000000089e+00 1.295520000000000005e+00
1.000000000000000000e+00 1.197040000000000104e+00
9.000000000000000222e-01 1.176579999999999959e+00
8.000000000000000444e-01 1.100940000000000030e+00
6.999999999999999556e-01 1.101329999999999920e+00
5.999999999999999778e-01 1.153350000000000097e+00
5.000000000000000000e-01 1.119879999999999987e+00
4.000000000000000222e-01 1.125709999999999988e+00
2.999999999999999889e-01 1.136640000000000095e+00
