# period(s) Vg(km/s)
1.100000000000000089e+00 1.436269999999999936e+00
1.000000000000000000e+00 1.503519999999999968e+00
9.000000000000000222e-01 1.432029999999999914e+00
8.000000000000000444e-01 1.335329999999999906e+00
6.999999999999999556e-01 1.394230000000000080e+00
5.999999999999999778e-01 1.383049999999999891e+00
5.000000000000000000e-01 1.435720000000000107e+00
4.000000000000000222e-01 1.377639999999999976e+00
2.999999999999999889e-01 1.247670000000000057e+00
