# frequency(Hz) HVamp
2.000000000000000042e-02 1.240496999999999961e+00
2.043777802275861116e-02 1.278810000000000002e+00
2.088513892042544867e-02 1.302764000000000033e+00
2.134229185993890415e-02 1.303496999999999906e+00
2.180945121728470465e-02 1.278068999999999900e+00
2.228683671448790371e-02 1.229408000000000056e+00
2.277467095838639488e-02 1.163850000000000051e+00
2.327318386720582041e-02 1.088621999999999979e+00
2.378260869151607032e-02 1.010869999999999935e+00
2.430318396985316209e-02 9.368659999999999766e-01
2.483515418061077798e-02 8.698850000000000193e-01
2.537876860438217572e-02 8.085919999999999774e-01
2.593428185548686538e-02 7.480390000000000095e-01
2.650195524800330604e-02 6.830000000000000515e-01
2.708205410122367304e-02 6.115969999999999462e-01
2.767485116257483238e-02 5.370909999999999851e-01
2.828062296556268368e-02 4.668539999999999912e-01
2.889965516642458918e-02 4.088680000000000092e-01
2.953223712425469966e-02 3.683520000000000127e-01
3.017866585007221089e-02 3.470639999999999836e-01
3.083924344304486698e-02 3.443709999999999827e-01
3.151428172097601316e-02 3.578219999999999734e-01
3.220409460893151193e-02 3.838050000000000073e-01
3.290900679366954434e-02 4.196579999999999755e-01
3.362935008254323843e-02 4.655230000000000201e-01
3.436545982617606604e-02 5.237429999999999586e-01
3.511768145762538679e-02 5.964880000000000182e-01
3.588636982920923035e-02 6.829169999999999963e-01
3.667188287528685281e-02 7.774010000000000087e-01
3.747459035401046190e-02 8.709090000000000442e-01
3.829486888200696326e-02 9.549060000000000326e-01
3.913310161841203338e-02 1.025042999999999926e+00
3.998968266187323539e-02 1.081917000000000018e+00
4.086501260624340881e-02 1.128039999999999932e+00
4.175950326235679244e-02 1.164390999999999954e+00
4.267357455111880221e-02 1.190428000000000042e+00
4.360765235805109941e-02 1.206860000000000044e+00
4.456217573218773653e-02 1.216555999999999971e+00
4.553759360593897382e-02 1.221041999999999961e+00
4.653436264861679494e-02 1.217268000000000017e+00
4.755294901990994583e-02 1.199840999999999935e+00
4.859383060501651364e-02 1.166047000000000056e+00
4.965749734357217948e-02 1.118473999999999968e+00
5.074444382592605690e-02 1.063903000000000043e+00
5.185518671652646766e-02 1.010534999999999961e+00
5.299023919793973553e-02 9.651359999999999939e-01
5.415013688613103116e-02 9.310009999999999675e-01
5.533542508618215922e-02 9.077560000000000073e-01
5.654665825930951795e-02 8.926730000000000498e-01
5.778440269534190765e-02 8.820449999999999680e-01
5.904923992113619846e-02 8.716840000000000144e-01
6.034176368113722960e-02 8.571779999999999955e-01
6.166257977365023624e-02 8.352789999999999937e-01
6.301230579922413588e-02 8.055740000000000123e-01
6.439157495481964699e-02 7.702919999999999767e-01
6.580103648476649802e-02 7.325490000000000057e-01
6.724135160227064090e-02 6.945139999999999647e-01
6.871319291929786632e-02 6.565860000000000030e-01
7.021724865648072689e-02 6.182739999999999903e-01
7.175422799231455373e-02 5.800089999999999968e-01
7.332484622679873165e-02 5.440239999999999521e-01
7.492985067379918929e-02 5.132670000000000288e-01
7.656998328017844413e-02 4.893449999999999744e-01
7.824601847091161577e-02 4.716119999999999757e-01
7.995873489609482687e-02 4.579059999999999797e-01
8.170894587125514252e-02 4.456539999999999946e-01
8.349746848200181870e-02 4.324799999999999756e-01
8.532513483931059017e-02 4.168609999999999816e-01
8.719280666320453066e-02 3.990480000000000138e-01
8.910136197668877545e-02 3.812949999999999950e-01
9.105169441740208758e-02 3.667579999999999729e-01
9.304472101470850909e-02 3.576170000000000182e-01
9.508136492722282784e-02 3.534930000000000017e-01
9.716259003207046441e-02 3.511710000000000109e-01
9.928937600698042876e-02 3.461210000000000120e-01
1.014627169666056788e-01 3.351509999999999767e-01
1.036836198025345573e-01 3.184469999999999801e-01
1.059531470945422049e-01 2.993569999999999842e-01
1.082723426204657002e-01 2.821589999999999931e-01
1.106423073612318730e-01 2.698110000000000230e-01
1.130641434367904014e-01 2.632559999999999900e-01
1.155389888050807612e-01 2.619779999999999887e-01
1.180680199308263012e-01 2.645520000000000094e-01
1.206523964642573915e-01 2.690230000000000121e-01
1.232933427266421494e-01 2.735219999999999874e-01
1.259921091142061633e-01 2.767999999999999905e-01
1.287499385219043613e-01 2.779519999999999769e-01
1.315681276210838024e-01 2.756529999999999814e-01
1.344480149355610776e-01 2.681540000000000035e-01
1.373909270603933253e-01 2.548139999999999850e-01
1.403982677661723133e-01 2.380690000000000028e-01
1.434714465996406174e-01 2.238459999999999894e-01
1.466118729226930095e-01 2.193930000000000047e-01
1.498210387691902012e-01 2.292990000000000028e-01
1.531004603883944215e-01 2.520470000000000210e-01
1.564516759885790365e-01 2.796930000000000249e-01
1.598762174374112610e-01 3.014209999999999945e-01
1.633757347823671657e-01 3.092500000000000249e-01
1.669518482487836186e-01 3.024809999999999999e-01
1.706062493069121222e-01 2.876900000000000013e-01
1.743406480276755433e-01 2.741379999999999928e-01
1.781567686922972404e-01 2.683070000000000177e-01
1.820564109071452219e-01 2.716230000000000033e-01
1.860414236112984399e-01 2.814949999999999952e-01
1.901136708649468487e-01 2.933140000000000192e-01
1.942750635716576912e-01 3.021780000000000022e-01
1.985275213739692568e-01 3.043589999999999907e-01
2.028730886819132551e-01 2.981960000000000166e-01
2.073137384534022021e-01 2.843800000000000217e-01
2.118516148918974384e-01 2.659710000000000130e-01
2.164888283105038391e-01 2.478229999999999877e-01
2.212275340673810209e-01 2.352100000000000024e-01
2.260699835805370650e-01 2.323629999999999862e-01
2.310183752015635139e-01 2.412519999999999942e-01
2.360751096568884100e-01 2.605660000000000198e-01
2.412425341466744866e-01 2.853470000000000173e-01
2.465230998307618715e-01 3.082739999999999925e-01
2.519191833183147544e-01 3.225830000000000086e-01
2.574334553825345373e-01 3.249380000000000046e-01
2.630683822583526066e-01 3.164339999999999931e-01
2.688266710467492326e-01 3.015570000000000195e-01
2.747110108843249798e-01 2.860550000000000037e-01
2.807241335168895180e-01 2.746689999999999965e-01
2.868688920234096495e-01 2.693349999999999911e-01
2.931481028187655768e-01 2.685489999999999822e-01
2.995647922697904919e-01 2.683039999999999869e-01
3.061219491886544297e-01 2.641040000000000054e-01
3.128225983045015424e-01 2.531649999999999734e-01
3.196699982673885665e-01 2.357319999999999971e-01
3.266672524899394969e-01 2.146929999999999950e-01
3.338175913859038335e-01 1.937319999999999875e-01
3.411245032800827026e-01 1.753689999999999971e-01
3.485912903071751723e-01 1.601019999999999943e-01
3.562216425308692980e-01 1.470809999999999895e-01
3.640189144227933826e-01 1.355449999999999988e-01
3.719868599361595973e-01 1.256059999999999954e-01
3.801292743636255911e-01 1.179390000000000022e-01
3.884498326752345854e-01 1.129690000000000000e-01
3.969526737144291051e-01 1.102240000000000025e-01
4.056414997215270768e-01 1.081420000000000020e-01
4.145204868460213854e-01 1.044319999999999971e-01
4.235940173275368759e-01 9.691099999999999715e-02
4.328659535344370757e-01 8.452700000000000491e-02
4.423408678727827614e-01 6.797000000000000264e-02
4.520233696082087693e-01 4.926099999999999923e-02
4.619176604055267865e-01 3.047300000000000009e-02
4.720285331807737017e-01 1.266899999999999971e-02
4.823605567984378673e-01 -4.147999999999999778e-03
4.929189725005434508e-01 -2.034700000000000050e-02
5.037085542305222985e-01 -3.591500000000000248e-02
5.147340034826902722e-01 -5.008699999999999958e-02
5.260010193899755659e-01 -6.170799999999999896e-02
5.375147682182568332e-01 -7.003199999999999703e-02
5.492803329078241870e-01 -7.530799999999999994e-02
5.613033013614973088e-01 -7.867899999999999894e-02
5.735898580135665448e-01 -8.135199999999999376e-02
5.861448258358571417e-01 -8.355300000000000227e-02
5.989749143316128732e-01 -8.428700000000000081e-02
6.120861303119130570e-01 -8.227500000000000091e-02
6.254839682204105245e-01 -7.726399999999999935e-02
6.391749019026319312e-01 -7.049700000000000411e-02
6.531657310067570110e-01 -6.384099999999999497e-02
6.674631727194452191e-01 -5.822999999999999704e-02
6.820728740300071591e-01 -5.286400000000000127e-02
6.970030263871405118e-01 -4.599000000000000310e-02
7.122593364734473020e-01 -3.625699999999999756e-02
7.278502433567288765e-01 -2.313499999999999931e-02
7.437819826252529687e-01 -6.485000000000000313e-03
7.600626595656545526e-01 1.348799999999999999e-02
7.766996323880640540e-01 3.568500000000000144e-02
7.937005574159013976e-01 5.798899999999999888e-02
8.110740810733430006e-01 7.823900000000000299e-02
8.288272757110509703e-01 9.554100000000000092e-02
8.469695429752346350e-01 1.106619999999999965e-01
8.655086161382736787e-01 1.252399999999999902e-01
8.844540397880493732e-01 1.406040000000000068e-01
9.038134601323364326e-01 1.569709999999999994e-01
9.235972635660274488e-01 1.733790000000000053e-01
9.438138195107080852e-01 1.883819999999999939e-01
9.644726842046378312e-01 2.010899999999999910e-01
9.855838648094324972e-01 2.118240000000000123e-01
1.007156856623164121e+00 2.219790000000000096e-01
1.029202594413900052e+00 2.332450000000000079e-01
1.051730412046940843e+00 2.468090000000000006e-01
1.074752242739242414e+00 2.630959999999999965e-01
1.098277132661993116e+00 2.820300000000000029e-01
1.122316821060050707e+00 3.033429999999999738e-01
1.146883687643933891e+00 3.268099999999999894e-01
1.171988078537265165e+00 3.525599999999999845e-01
1.197640647923590596e+00 3.813619999999999788e-01
1.223856887071053556e+00 4.145220000000000016e-01
1.250645645814651763e+00 4.532680000000000042e-01
1.278020601692099190e+00 4.977550000000000030e-01
1.305994514823037633e+00 5.458910000000000151e-01
1.334582502555725414e+00 5.926439999999999486e-01
1.363795059788775355e+00 6.311080000000000023e-01
1.393646643680787944e+00 6.557100000000000151e-01
1.424152486855072564e+00 6.655849999999999822e-01
1.455324450032890349e+00 6.655569999999999542e-01
1.487179029585939727e+00 6.643580000000000041e-01
1.519733742648287977e+00 6.711859999999999493e-01
1.552997595959721311e+00 6.919330000000000203e-01
1.586991746055928854e+00 7.267930000000000224e-01
1.621728568046108876e+00 7.707460000000000422e-01
1.657226002538870313e+00 8.167729999999999713e-01
1.693503044918474698e+00 8.594410000000000105e-01
1.730570880722132499e+00 8.966720000000000246e-01
1.768449794594556090e+00 9.295849999999999946e-01
1.807161419272292235e+00 9.614770000000000261e-01
1.846718657952616915e+00 9.965669999999999806e-01
1.887141395956233536e+00 1.038642000000000065e+00
1.928446905999783967e+00 1.089814999999999978e+00
1.970660801980119947e+00 1.149732999999999894e+00
2.013794492272063863e+00 1.215465999999999935e+00
2.057875696076454375e+00 1.282189999999999941e+00
2.102921167794182811e+00 1.344416000000000055e+00
2.148947875120341244e+00 1.397208999999999923e+00
2.195987491655247315e+00 1.437359000000000053e+00
2.244054377925685628e+00 1.464401000000000064e+00
2.293172994677545429e+00 1.480696999999999930e+00
2.343369202504593130e+00 1.490097000000000005e+00
2.394664687077192156e+00 1.496091000000000060e+00
2.447081854888045971e+00 1.500938000000000105e+00
2.500643915808320461e+00 1.505926000000000098e+00
2.555381505681890708e+00 1.511676000000000020e+00
2.611313778074887182e+00 1.518172000000000077e+00
2.668474113132628389e+00 1.524642000000000053e+00
2.726883526623927079e+00 1.529277999999999915e+00
2.786570957242854973e+00 1.529339000000000004e+00
2.847566896465314912e+00 1.522270000000000012e+00
2.909895098281706893e+00 1.507095000000000073e+00
2.973597428432943612e+00 1.484901999999999944e+00
3.038682427299522981e+00 1.458063000000000109e+00
3.105194680180473732e+00 1.428647999999999918e+00
3.173162659491088000e+00 1.397226000000000079e+00
3.242626267866870915e+00 1.363038999999999890e+00
3.313595350363004233e+00 1.325291999999999915e+00
3.386134456627003964e+00 1.284462999999999910e+00
