# frequency(Hz) HVamp
2.000000000000000042e-02 1.533938000000000024e+00
2.043777802275861116e-02 1.563890000000000002e+00
2.088513892042544867e-02 1.585528000000000048e+00
2.134229185993890415e-02 1.589134000000000047e+00
2.180945121728470465e-02 1.574073999999999973e+00
2.228683671448790371e-02 1.546859999999999902e+00
2.277467095838639488e-02 1.514650999999999970e+00
2.327318386720582041e-02 1.480960000000000054e+00
2.378260869151607032e-02 1.447043999999999997e+00
2.430318396985316209e-02 1.414771999999999919e+00
2.483515418061077798e-02 1.387672999999999934e+00
2.537876860438217572e-02 1.370411000000000046e+00
2.593428185548686538e-02 1.366549999999999931e+00
2.650195524800330604e-02 1.375498000000000109e+00
2.708205410122367304e-02 1.391764999999999919e+00
2.767485116257483238e-02 1.407901999999999987e+00
2.828062296556268368e-02 1.418754000000000071e+00
2.889965516642458918e-02 1.423356000000000066e+00
2.953223712425469966e-02 1.424034000000000022e+00
3.017866585007221089e-02 1.424334999999999907e+00
3.083924344304486698e-02 1.427005999999999997e+00
3.151428172097601316e-02 1.432835000000000081e+00
3.220409460893151193e-02 1.441356000000000082e+00
3.290900679366954434e-02 1.452801999999999927e+00
3.362935008254323843e-02 1.468336000000000086e+00
3.436545982617606604e-02 1.487667999999999990e+00
3.511768145762538679e-02 1.506923000000000012e+00
3.588636982920923035e-02 1.519239999999999924e+00
3.667188287528685281e-02 1.518145000000000078e+00
3.747459035401046190e-02 1.502021000000000051e+00
3.829486888200696326e-02 1.475897999999999932e+00
3.913310161841203338e-02 1.448838999999999988e+00
3.998968266187323539e-02 1.429747000000000101e+00
4.086501260624340881e-02 1.424282999999999966e+00
4.175950326235679244e-02 1.433651999999999926e+00
4.267357455111880221e-02 1.454971999999999932e+00
4.360765235805109941e-02 1.482329000000000008e+00
4.456217573218773653e-02 1.508029999999999982e+00
4.553759360593897382e-02 1.524412000000000100e+00
4.653436264861679494e-02 1.526161000000000101e+00
4.755294901990994583e-02 1.513006999999999991e+00
4.859383060501651364e-02 1.490857000000000099e+00
4.965749734357217948e-02 1.469284000000000034e+00
5.074444382592605690e-02 1.456736999999999949e+00
5.185518671652646766e-02 1.456563999999999970e+00
5.299023919793973553e-02 1.466552000000000078e+00
5.415013688613103116e-02 1.480602999999999891e+00
5.533542508618215922e-02 1.490852000000000066e+00
5.654665825930951795e-02 1.490466999999999986e+00
5.778440269534190765e-02 1.476447999999999983e+00
5.904923992113619846e-02 1.451254000000000044e+00
6.034176368113722960e-02 1.422061000000000019e+00
