# period(s) Vg(km/s)
1.100000000000000089e+00 1.125080000000000080e+00
1.000000000000000000e+00 1.036289999999999933e+00
9.000000000000000222e-01 1.067160000000000108e+00
8.000000000000000444e-01 9.663800000000000168e-01
6.999999999999999556e-01 9.028699999999999504e-01
5.999999999999999778e-01 8.388700000000000045e-01
5.000000000000000000e-01 7.809199999999999475e-01
4.000000000000000222e-01 8.238199999999999967e-01
2.999999999999999889e-01 8.210300000000000376e-01
