# period(s) Vg(km/s)
1.100000000000000089e+00 9.360199999999999632e-01
1.000000000000000000e+00 9.807399999999999451e-01
9.000000000000000222e-01 8.980599999999999694e-01
8.000000000000000444e-01 9.544899999999999496e-01
6.999999999999999556e-01 1.029439999999999911e+00
5.999999999999999778e-01 1.039400000000000102e+00
5.000000000000000000e-01 1.142430000000000057e+00
4.000000000000000222e-01 1.134230000000000071e+00
2.999999999999999889e-01 1.108780000000000099e+00
