# period(s) Vg(km/s)
1.100000000000000089e+00 1.377040000000000042e+00
1.000000000000000000e+00 1.579709999999999948e+00
9.000000000000000222e-01 1.643429999999999946e+00
8.000000000000000444e-01 1.689740000000000020e+00
6.999999999999999556e-01 1.705850000000000088e+00
5.999999999999999778e-01 1.617709999999999981e+00
5.000000000000000000e-01 1.637529999999999930e+00
4.000000000000000222e-01 1.713889999999999914e+00
2.999999999999999889e-01 1.685850000000000071e+00
