# frequency(Hz) HVamp
2.000000000000000042e-02 2.048373999999999917e+00
2.043777802275861116e-02 1.971378000000000075e+00
2.088513892042544867e-02 1.886158000000000001e+00
2.134229185993890415e-02 1.795420999999999934e+00
2.180945121728470465e-02 1.703570999999999946e+00
2.228683671448790371e-02 1.616856999999999989e+00
2.277467095838639488e-02 1.541624000000000105e+00
2.327318386720582041e-02 1.481306999999999929e+00
2.378260869151607032e-02 1.435105000000000075e+00
2.430318396985316209e-02 1.399542000000000064e+00
2.483515418061077798e-02 1.370551000000000075e+00
2.537876860438217572e-02 1.344568999999999903e+00
2.593428185548686538e-02 1.319207000000000019e+00
2.650195524800330604e-02 1.293935999999999975e+00
2.708205410122367304e-02 1.270626000000000033e+00
2.767485116257483238e-02 1.252842000000000011e+00
2.828062296556268368e-02 1.243568000000000007e+00
2.889965516642458918e-02 1.243047999999999931e+00
2.953223712425469966e-02 1.248812000000000033e+00
3.017866585007221089e-02 1.257764000000000104e+00
3.083924344304486698e-02 1.268186000000000035e+00
3.151428172097601316e-02 1.279813000000000089e+00
3.220409460893151193e-02 1.292515000000000081e+00
3.290900679366954434e-02 1.305376000000000092e+00
3.362935008254323843e-02 1.316875000000000018e+00
3.436545982617606604e-02 1.326003999999999960e+00
3.511768145762538679e-02 1.333647000000000027e+00
3.588636982920923035e-02 1.343026000000000053e+00
3.667188287528685281e-02 1.358435000000000059e+00
3.747459035401046190e-02 1.383045000000000080e+00
3.829486888200696326e-02 1.417465999999999893e+00
3.913310161841203338e-02 1.459994999999999932e+00
3.998968266187323539e-02 1.507773999999999948e+00
4.086501260624340881e-02 1.557647000000000004e+00
4.175950326235679244e-02 1.606505000000000072e+00
4.267357455111880221e-02 1.651410000000000045e+00
4.360765235805109941e-02 1.689691999999999972e+00
4.456217573218773653e-02 1.719078000000000106e+00
4.553759360593897382e-02 1.738070000000000004e+00
4.653436264861679494e-02 1.746693999999999969e+00
4.755294901990994583e-02 1.747395000000000032e+00
4.859383060501651364e-02 1.745293999999999901e+00
4.965749734357217948e-02 1.746771000000000074e+00
5.074444382592605690e-02 1.756693999999999978e+00
5.185518671652646766e-02 1.776172000000000084e+00
5.299023919793973553e-02 1.802340999999999971e+00
5.415013688613103116e-02 1.830319999999999947e+00
5.533542508618215922e-02 1.856265999999999972e+00
5.654665825930951795e-02 1.879540999999999906e+00
5.778440269534190765e-02 1.902339000000000002e+00
5.904923992113619846e-02 1.927281000000000022e+00
6.034176368113722960e-02 1.955081999999999987e+00
6.166257977365023624e-02 1.984118000000000048e+00
6.301230579922413588e-02 2.011892000000000014e+00
6.439157495481964699e-02 2.036458999999999797e+00
6.580103648476649802e-02 2.056299999999999795e+00
6.724135160227064090e-02 2.069402000000000186e+00
6.871319291929786632e-02 2.073237000000000219e+00
7.021724865648072689e-02 2.065897999999999790e+00
7.175422799231455373e-02 2.047285000000000021e+00
7.332484622679873165e-02 2.019890999999999881e+00
7.492985067379918929e-02 1.989629000000000092e+00
7.656998328017844413e-02 1.966380999999999935e+00
7.824601847091161577e-02 1.962488000000000010e+00
7.995873489609482687e-02 1.988277999999999990e+00
8.170894587125514252e-02 2.046603000000000172e+00
8.349746848200181870e-02 2.129309000000000118e+00
8.532513483931059017e-02 2.217388000000000137e+00
8.719280666320453066e-02 2.285953000000000124e+00
8.910136197668877545e-02 2.313884999999999970e+00
9.105169441740208758e-02 2.294138999999999928e+00
9.304472101470850909e-02 2.237337999999999827e+00
9.508136492722282784e-02 2.164321999999999857e+00
9.716259003207046441e-02 2.093034999999999979e+00
9.928937600698042876e-02 2.030543999999999905e+00
1.014627169666056788e-01 1.974496000000000029e+00
1.036836198025345573e-01 1.919607999999999981e+00
1.059531470945422049e-01 1.863277999999999990e+00
1.082723426204657002e-01 1.807395000000000085e+00
1.106423073612318730e-01 1.756418999999999953e+00
1.130641434367904014e-01 1.713767000000000040e+00
1.155389888050807612e-01 1.679807999999999968e+00
1.180680199308263012e-01 1.652557000000000054e+00
1.206523964642573915e-01 1.629218999999999973e+00
1.232933427266421494e-01 1.607070999999999916e+00
1.259921091142061633e-01 1.584098999999999924e+00
1.287499385219043613e-01 1.559874999999999901e+00
1.315681276210838024e-01 1.535706000000000016e+00
1.344480149355610776e-01 1.513282000000000016e+00
1.373909270603933253e-01 1.492906000000000066e+00
1.403982677661723133e-01 1.473019000000000078e+00
1.434714465996406174e-01 1.451449999999999907e+00
1.466118729226930095e-01 1.427443000000000017e+00
1.498210387691902012e-01 1.402768999999999933e+00
1.531004603883944215e-01 1.380710000000000104e+00
1.564516759885790365e-01 1.363725000000000076e+00
1.598762174374112610e-01 1.352023999999999893e+00
1.633757347823671657e-01 1.344281999999999977e+00
1.669518482487836186e-01 1.339520000000000044e+00
1.706062493069121222e-01 1.338181999999999983e+00
1.743406480276755433e-01 1.341593000000000035e+00
1.781567686922972404e-01 1.350635999999999948e+00
1.820564109071452219e-01 1.364967999999999959e+00
1.860414236112984399e-01 1.383402999999999938e+00
1.901136708649468487e-01 1.404765999999999959e+00
1.942750635716576912e-01 1.427956999999999921e+00
1.985275213739692568e-01 1.451087999999999933e+00
2.028730886819132551e-01 1.471211000000000046e+00
2.073137384534022021e-01 1.485559000000000074e+00
2.118516148918974384e-01 1.493130000000000068e+00
2.164888283105038391e-01 1.494803000000000104e+00
2.212275340673810209e-01 1.492132999999999932e+00
2.260699835805370650e-01 1.486690999999999985e+00
2.310183752015635139e-01 1.480499000000000009e+00
2.360751096568884100e-01 1.476294999999999913e+00
2.412425341466744866e-01 1.476865000000000094e+00
2.465230998307618715e-01 1.483762000000000025e+00
2.519191833183147544e-01 1.496026000000000078e+00
2.574334553825345373e-01 1.509765999999999941e+00
2.630683822583526066e-01 1.519581000000000071e+00
2.688266710467492326e-01 1.521449000000000051e+00
2.747110108843249798e-01 1.515112000000000014e+00
2.807241335168895180e-01 1.504496000000000056e+00
2.868688920234096495e-01 1.495784999999999920e+00
2.931481028187655768e-01 1.493897999999999948e+00
2.995647922697904919e-01 1.499627000000000043e+00
3.061219491886544297e-01 1.509516999999999998e+00
3.128225983045015424e-01 1.518091999999999997e+00
3.196699982673885665e-01 1.520210999999999979e+00
3.266672524899394969e-01 1.512634999999999952e+00
3.338175913859038335e-01 1.495136999999999938e+00
3.411245032800827026e-01 1.470849000000000073e+00
3.485912903071751723e-01 1.445594999999999963e+00
3.562216425308692980e-01 1.426377999999999924e+00
3.640189144227933826e-01 1.419111000000000011e+00
3.719868599361595973e-01 1.426393000000000022e+00
3.801292743636255911e-01 1.446636999999999951e+00
3.884498326752345854e-01 1.475022999999999973e+00
3.969526737144291051e-01 1.505608999999999975e+00
