# period(s) Vg(km/s)
1.100000000000000089e+00 1.323949999999999960e+00
1.000000000000000000e+00 1.246480000000000032e+00
9.000000000000000222e-01 1.147119999999999918e+00
8.000000000000000444e-01 1.144649999999999945e+00
6.999999999999999556e-01 1.088529999999999998e+00
5.999999999999999778e-01 1.146910000000000096e+00
5.000000000000000000e-01 1.176630000000000065e+00
4.000000000000000222e-01 1.176120000000000054e+00
2.999999999999999889e-01 1.151869999999999949e+00
