# period(s) Vg(km/s)
1.100000000000000089e+00 1.085760000000000058e+00
1.000000000000000000e+00 1.234080000000000066e+00
9.000000000000000222e-01 1.229649999999999910e+00
8.000000000000000444e-01 1.146200000000000108e+00
6.999999999999999556e-01 1.212890000000000024e+00
5.999999999999999778e-01 1.232480000000000020e+00
5.000000000000000000e-01 1.214050000000000074e+00
4.000000000000000222e-01 1.225880000000000081e+00
2.999999999999999889e-01 1.375490000000000101e+00
