# period(s) Vg(km/s)
1.100000000000000089e+00 1.425890000000000102e+00
1.000000000000000000e+00 1.374000000000000110e+00
9.000000000000000222e-01 1.500490000000000101e+00
8.000000000000000444e-01 1.512890000000000068e+00
6.999999999999999556e-01 1.448949999999999960e+00
5.999999999999999778e-01 1.361490000000000089e+00
5.000000000000000000e-01 1.387440000000000007e+00
4.000000000000000222e-01 1.280569999999999986e+00
2.999999999999999889e-01 1.303960000000000008e+00
