# period(s) Vg(km/s)
1.100000000000000089e+00 1.374069999999999903e+00
1.000000000000000000e+00 1.495600000000000041e+00
9.000000000000000222e-01 1.491190000000000015e+00
8.000000000000000444e-01 1.676069999999999949e+00
6.999999999999999556e-01 1.660930000000000017e+00
5.999999999999999778e-01 1.637559999999999905e+00
5.000000000000000000e-01 1.694720000000000004e+00
4.000000000000000222e-01 1.709119999999999973e+00
2.999999999999999889e-01 1.711859999999999937e+00
