# period(s) Vg(km/s)
1.100000000000000089e+00 1.184050000000000047e+00
1.000000000000000000e+00 1.159790000000000099e+00
9.000000000000000222e-01 1.097509999999999986e+00
8.000000000000000444e-01 1.143809999999999993e+00
6.999999999999999556e-01 1.014250000000000096e+00
5.999999999999999778e-01 1.266620000000000079e+00
5.000000000000000000e-01 1.155510000000000037e+00
4.000000000000000222e-01 1.165070000000000050e+00
2.999999999999999889e-01 1.269670000000000076e+00
