# period(s) Vg(km/s)
1.100000000000000089e+00 1.026450000000000085e+00
1.000000000000000000e+00 9.531600000000000072e-01
9.000000000000000222e-01 9.356200000000000072e-01
8.000000000000000444e-01 8.951799999999999757e-01
6.999999999999999556e-01 8.912200000000000122e-01
5.999999999999999778e-01 9.340500000000000469e-01
5.000000000000000000e-01 9.047500000000000542e-01
4.000000000000000222e-01 1.006110000000000060e+00
2.999999999999999889e-01 9.515700000000000269e-01
