# period(s) Vg(km/s)
1.100000000000000089e+00 9.545599999999999641e-01
1.000000000000000000e+00 8.887899999999999689e-01
9.000000000000000222e-01 8.380300000000000527e-01
8.000000000000000444e-01 8.444399999999999684e-01
6.999999999999999556e-01 7.325700000000000545e-01
5.999999999999999778e-01 7.598099999999999854e-01
5.000000000000000000e-01 7.284300000000000219e-01
4.000000000000000222e-01 7.378400000000000514e-01
2.999999999999999889e-01 7.574800000000000422e-01
