# period(s) Vg(km/s)
1.100000000000000089e+00 1.033360000000000056e+00
1.000000000000000000e+00 9.705300000000000038e-01
9.000000000000000222e-01 9.006999999999999451e-01
8.000000000000000444e-01 8.158900000000000041e-01
6.999999999999999556e-01 8.393300000000000205e-01
5.999999999999999778e-01 7.988600000000000145e-01
5.000000000000000000e-01 7.760099999999999776e-01
4.000000000000000222e-01 7.999399999999999844e-01
2.999999999999999889e-01 7.859899999999999665e-01
