# period(s) Vg(km/s)
1.100000000000000089e+00 1.086659999999999959e+00
1.000000000000000000e+00 9.655799999999999939e-01
9.000000000000000222e-01 9.359600000000000142e-01
8.000000000000000444e-01 8.828300000000000036e-01
6.999999999999999556e-01 8.490400000000000169e-01
5.999999999999999778e-01 8.420199999999999907e-01
5.000000000000000000e-01 8.932099999999999485e-01
4.000000000000000222e-01 8.778399999999999537e-01
2.999999999999999889e-01 8.733300000000000507e-01
