# period(s) Vg(km/s)
1.100000000000000089e+00 1.118260000000000032e+00
1.000000000000000000e+00 1.264310000000000045e+00
9.000000000000000222e-01 1.458579999999999988e+00
8.000000000000000444e-01 1.402400000000000091e+00
6.999999999999999556e-01 1.276720000000000077e+00
5.999999999999999778e-01 1.324300000000000033e+00
5.000000000000000000e-01 1.215999999999999970e+00
4.000000000000000222e-01 1.317900000000000071e+00
2.999999999999999889e-01 1.070570000000000022e+00
