# period(s) Vg(km/s)
1.100000000000000089e+00 1.190679999999999961e+00
1.000000000000000000e+00 1.340740000000000043e+00
9.000000000000000222e-01 1.391159999999999952e+00
8.000000000000000444e-01 1.277670000000000083e+00
6.999999999999999556e-01 1.324440000000000062e+00
5.999999999999999778e-01 1.346649999999999903e+00
5.000000000000000000e-01 1.320729999999999960e+00
4.000000000000000222e-01 1.294070000000000054e+00
2.999999999999999889e-01 1.247509999999999897e+00
