# period(s) Vg(km/s)
1.100000000000000089e+00 1.558370000000000033e+00
1.000000000000000000e+00 1.508829999999999893e+00
9.000000000000000222e-01 1.639240000000000030e+00
8.000000000000000444e-01 1.624330000000000052e+00
6.999999999999999556e-01 1.580459999999999976e+00
5.999999999999999778e-01 1.517649999999999944e+00
5.000000000000000000e-01 1.515300000000000091e+00
4.000000000000000222e-01 1.503600000000000048e+00
2.999999999999999889e-01 1.501120000000000010e+00
