# period(s) Vg(km/s)
1.100000000000000089e+00 1.090140000000000109e+00
1.000000000000000000e+00 9.870200000000000085e-01
9.000000000000000222e-01 9.479400000000000048e-01
8.000000000000000444e-01 9.365299999999999736e-01
6.999999999999999556e-01 9.999200000000000310e-01
5.999999999999999778e-01 1.053350000000000009e+00
5.000000000000000000e-01 1.068119999999999958e+00
4.000000000000000222e-01 1.066829999999999945e+00
2.999999999999999889e-01 1.206970000000000098e+00
