# period(s) Vg(km/s)
1.100000000000000089e+00 9.584300000000000042e-01
1.000000000000000000e+00 1.058769999999999989e+00
9.000000000000000222e-01 1.092400000000000038e+00
8.000000000000000444e-01 1.106940000000000035e+00
6.999999999999999556e-01 1.044259999999999966e+00
5.999999999999999778e-01 1.218660000000000077e+00
5.000000000000000000e-01 1.162290000000000045e+00
4.000000000000000222e-01 1.141040000000000054e+00
2.999999999999999889e-01 1.061760000000000037e+00
