# period(s) Vg(km/s)
1.100000000000000089e+00 1.221039999999999903e+00
1.000000000000000000e+00 1.143680000000000030e+00
9.000000000000000222e-01 1.185759999999999925e+00
8.000000000000000444e-01 1.208329999999999904e+00
6.999999999999999556e-01 1.194069999999999965e+00
5.999999999999999778e-01 1.237249999999999961e+00
5.000000000000000000e-01 1.235749999999999904e+00
4.000000000000000222e-01 1.253870000000000040e+00
2.999999999999999889e-01 1.082100000000000062e+00
