# period(s) Vg(km/s)
1.100000000000000089e+00 8.700400000000000356e-01
1.000000000000000000e+00 9.406400000000000317e-01
9.000000000000000222e-01 9.125100000000000433e-01
8.000000000000000444e-01 9.478299999999999503e-01
6.999999999999999556e-01 1.143960000000000088e+00
5.999999999999999778e-01 1.141590000000000105e+00
5.000000000000000000e-01 1.184600000000000097e+00
4.000000000000000222e-01 1.127539999999999987e+00
2.999999999999999889e-01 1.031029999999999891e+00
