# period(s) Vg(km/s)
1.100000000000000089e+00 1.199650000000000105e+00
1.000000000000000000e+00 1.030559999999999921e+00
9.000000000000000222e-01 9.761999999999999567e-01
8.000000000000000444e-01 8.850799999999999779e-01
6.999999999999999556e-01 8.396200000000000330e-01
5.999999999999999778e-01 7.807800000000000296e-01
5.000000000000000000e-01 7.878199999999999648e-01
4.000000000000000222e-01 7.780799999999999939e-01
2.999999999999999889e-01 8.098400000000000043e-01
