# period(s) Vg(km/s)
1.100000000000000089e+00 9.784500000000000419e-01
1.000000000000000000e+00 1.102190000000000003e+00
9.000000000000000222e-01 1.187810000000000032e+00
8.000000000000000444e-01 1.292459999999999942e+00
6.999999999999999556e-01 1.198749999999999982e+00
5.999999999999999778e-01 1.221289999999999987e+00
5.000000000000000000e-01 1.332780000000000076e+00
4.000000000000000222e-01 1.364440000000000097e+00
2.999999999999999889e-01 1.204700000000000104e+00
