# period(s) Vg(km/s)
1.100000000000000089e+00 1.513349999999999973e+00
1.000000000000000000e+00 1.339480000000000004e+00
9.000000000000000222e-01 1.261360000000000037e+00
8.000000000000000444e-01 1.268820000000000059e+00
6.999999999999999556e-01 1.208760000000000057e+00
5.999999999999999778e-01 1.252890000000000059e+00
5.000000000000000000e-01 1.176900000000000057e+00
4.000000000000000222e-01 1.170870000000000077e+00
2.999999999999999889e-01 1.179249999999999909e+00
