# period(s) Vg(km/s)
1.100000000000000089e+00 1.013670000000000071e+00
1.000000000000000000e+00 1.134109999999999951e+00
9.000000000000000222e-01 1.072810000000000041e+00
8.000000000000000444e-01 1.103709999999999969e+00
6.999999999999999556e-01 1.085129999999999928e+00
5.999999999999999778e-01 1.252229999999999954e+00
5.000000000000000000e-01 1.113760000000000083e+00
4.000000000000000222e-01 1.018739999999999979e+00
2.999999999999999889e-01 9.549299999999999455e-01
