# period(s) Vg(km/s)
1.100000000000000089e+00 9.009399999999999631e-01
1.000000000000000000e+00 8.881000000000000005e-01
9.000000000000000222e-01 8.292800000000000171e-01
8.000000000000000444e-01 9.196800000000000530e-01
6.999999999999999556e-01 9.399399999999999977e-01
5.999999999999999778e-01 9.530600000000000183e-01
5.000000000000000000e-01 1.017770000000000064e+00
4.000000000000000222e-01 9.810100000000000486e-01
2.999999999999999889e-01 1.049400000000000110e+00
