# period(s) Vg(km/s)
1.100000000000000089e+00 1.199000000000000066e+00
1.000000000000000000e+00 1.222809999999999953e+00
9.000000000000000222e-01 1.301320000000000032e+00
8.000000000000000444e-01 1.117799999999999905e+00
6.999999999999999556e-01 1.221459999999999990e+00
5.999999999999999778e-01 1.221219999999999972e+00
5.000000000000000000e-01 1.248960000000000070e+00
4.000000000000000222e-01 1.123210000000000042e+00
2.999999999999999889e-01 1.075029999999999930e+00
