# period(s) Vg(km/s)
1.100000000000000089e+00 1.376929999999999987e+00
1.000000000000000000e+00 1.219079999999999941e+00
9.000000000000000222e-01 1.358870000000000022e+00
8.000000000000000444e-01 1.266590000000000105e+00
6.999999999999999556e-01 1.427419999999999911e+00
5.999999999999999778e-01 1.439859999999999918e+00
5.000000000000000000e-01 1.466960000000000042e+00
4.000000000000000222e-01 1.414220000000000033e+00
2.999999999999999889e-01 1.454550000000000010e+00
