# period(s) Vg(km/s)
1.100000000000000089e+00 8.857399999999999718e-01
1.000000000000000000e+00 8.810200000000000253e-01
9.000000000000000222e-01 9.043400000000000327e-01
8.000000000000000444e-01 8.970900000000000540e-01
6.999999999999999556e-01 9.274000000000000021e-01
5.999999999999999778e-01 8.390699999999999825e-01
5.000000000000000000e-01 8.028399999999999981e-01
4.000000000000000222e-01 8.408299999999999663e-01
2.999999999999999889e-01 8.090199999999999614e-01
