# period(s) Vg(km/s)
1.100000000000000089e+00 1.199610000000000065e+00
1.000000000000000000e+00 1.147499999999999964e+00
9.000000000000000222e-01 1.084379999999999900e+00
8.000000000000000444e-01 1.096819999999999906e+00
6.999999999999999556e-01 1.130749999999999922e+00
5.999999999999999778e-01 1.098500000000000032e+00
5.000000000000000000e-01 1.103329999999999922e+00
4.000000000000000222e-01 1.142519999999999980e+00
2.999999999999999889e-01 1.035409999999999942e+00
