# period(s) Vg(km/s)
1.100000000000000089e+00 1.375429999999999930e+00
1.000000000000000000e+00 1.202050000000000063e+00
9.000000000000000222e-01 1.371059999999999945e+00
8.000000000000000444e-01 1.349609999999999976e+00
6.999999999999999556e-01 1.329120000000000079e+00
5.999999999999999778e-01 1.381879999999999997e+00
5.000000000000000000e-01 1.349800000000000111e+00
4.000000000000000222e-01 1.393369999999999997e+00
2.999999999999999889e-01 1.302929999999999922e+00
