# period(s) Vg(km/s)
1.100000000000000089e+00 8.680700000000000083e-01
1.000000000000000000e+00 8.016400000000000192e-01
9.000000000000000222e-01 8.520999999999999686e-01
8.000000000000000444e-01 8.289699999999999847e-01
6.999999999999999556e-01 9.190500000000000336e-01
5.999999999999999778e-01 9.413000000000000256e-01
5.000000000000000000e-01 9.745200000000000529e-01
4.000000000000000222e-01 9.973100000000000298e-01
2.999999999999999889e-01 1.059889999999999999e+00
