# period(s) Vg(km/s)
1.100000000000000089e+00 1.246220000000000105e+00
1.000000000000000000e+00 1.345699999999999896e+00
9.000000000000000222e-01 1.568810000000000038e+00
8.000000000000000444e-01 1.471309999999999896e+00
6.999999999999999556e-01 1.357010000000000050e+00
5.999999999999999778e-01 1.238790000000000058e+00
5.000000000000000000e-01 1.118130000000000068e+00
4.000000000000000222e-01 1.043849999999999945e+00
2.999999999999999889e-01 1.035970000000000057e+00
