# period(s) Vg(km/s)
1.100000000000000089e+00 1.117899999999999894e+00
1.000000000000000000e+00 1.326629999999999976e+00
9.000000000000000222e-01 1.249090000000000034e+00
8.000000000000000444e-01 1.241700000000000026e+00
6.999999999999999556e-01 1.096649999999999903e+00
5.999999999999999778e-01 1.291840000000000099e+00
5.000000000000000000e-01 1.116319999999999979e+00
4.000000000000000222e-01 1.072179999999999911e+00
2.999999999999999889e-01 9.947099999999999831e-01
