# period(s) Vg(km/s)
1.100000000000000089e+00 9.375499999999999945e-01
1.000000000000000000e+00 9.048699999999999521e-01
9.000000000000000222e-01 9.868299999999999850e-01
8.000000000000000444e-01 9.938299999999999912e-01
6.999999999999999556e-01 1.027779999999999916e+00
5.999999999999999778e-01 9.722100000000000186e-01
5.000000000000000000e-01 9.451100000000000056e-01
4.000000000000000222e-01 9.313500000000000112e-01
2.999999999999999889e-01 9.555299999999999905e-01
