# frequency(Hz) HVamp
2.000000000000000042e-02 2.723755999999999844e+00
2.043777802275861116e-02 2.738932000000000144e+00
2.088513892042544867e-02 2.719069999999999876e+00
2.134229185993890415e-02 2.664073000000000135e+00
2.180945121728470465e-02 2.581186000000000202e+00
2.228683671448790371e-02 2.481799000000000088e+00
2.277467095838639488e-02 2.377838999999999814e+00
2.327318386720582041e-02 2.278493000000000102e+00
2.378260869151607032e-02 2.188258999999999954e+00
2.430318396985316209e-02 2.107803000000000093e+00
2.483515418061077798e-02 2.036075999999999997e+00
2.537876860438217572e-02 1.972490999999999994e+00
2.593428185548686538e-02 1.917839999999999989e+00
2.650195524800330604e-02 1.873717000000000077e+00
2.708205410122367304e-02 1.841714999999999991e+00
2.767485116257483238e-02 1.822584999999999900e+00
2.828062296556268368e-02 1.815102999999999911e+00
2.889965516642458918e-02 1.815261000000000013e+00
2.953223712425469966e-02 1.816697999999999924e+00
3.017866585007221089e-02 1.812577000000000105e+00
3.083924344304486698e-02 1.797739999999999894e+00
3.151428172097601316e-02 1.770334000000000074e+00
3.220409460893151193e-02 1.732669000000000015e+00
3.290900679366954434e-02 1.690004000000000062e+00
3.362935008254323843e-02 1.647583000000000020e+00
3.436545982617606604e-02 1.608386000000000093e+00
3.511768145762538679e-02 1.572948999999999931e+00
3.588636982920923035e-02 1.540653000000000050e+00
3.667188287528685281e-02 1.511338000000000070e+00
3.747459035401046190e-02 1.485581999999999958e+00
3.829486888200696326e-02 1.463624999999999954e+00
3.913310161841203338e-02 1.444600000000000106e+00
3.998968266187323539e-02 1.426417000000000046e+00
4.086501260624340881e-02 1.406277999999999917e+00
4.175950326235679244e-02 1.382004999999999928e+00
4.267357455111880221e-02 1.353814999999999991e+00
4.360765235805109941e-02 1.324519999999999920e+00
4.456217573218773653e-02 1.297206000000000081e+00
4.553759360593897382e-02 1.273265000000000091e+00
4.653436264861679494e-02 1.253200000000000092e+00
4.755294901990994583e-02 1.238356999999999930e+00
4.859383060501651364e-02 1.229950000000000099e+00
4.965749734357217948e-02 1.226912000000000003e+00
5.074444382592605690e-02 1.227734000000000103e+00
5.185518671652646766e-02 1.232401999999999997e+00
5.299023919793973553e-02 1.241009000000000029e+00
5.415013688613103116e-02 1.251519999999999966e+00
5.533542508618215922e-02 1.259228999999999932e+00
5.654665825930951795e-02 1.258844999999999992e+00
5.778440269534190765e-02 1.248094999999999954e+00
5.904923992113619846e-02 1.229888000000000092e+00
6.034176368113722960e-02 1.210574000000000039e+00
6.166257977365023624e-02 1.195389999999999953e+00
