# period(s) Vg(km/s)
1.100000000000000089e+00 1.460539999999999949e+00
1.000000000000000000e+00 1.284049999999999914e+00
9.000000000000000222e-01 1.197470000000000034e+00
8.000000000000000444e-01 1.225719999999999921e+00
6.999999999999999556e-01 1.256699999999999928e+00
5.999999999999999778e-01 1.218439999999999968e+00
5.000000000000000000e-01 1.222499999999999920e+00
4.000000000000000222e-01 1.210360000000000102e+00
2.999999999999999889e-01 1.239060000000000050e+00
