# period(s) Vg(km/s)
1.100000000000000089e+00 1.229479999999999906e+00
1.000000000000000000e+00 1.130849999999999911e+00
9.000000000000000222e-01 1.089490000000000069e+00
8.000000000000000444e-01 1.103429999999999911e+00
6.999999999999999556e-01 1.069919999999999982e+00
5.999999999999999778e-01 1.056370000000000031e+00
5.000000000000000000e-01 1.104190000000000005e+00
4.000000000000000222e-01 1.119629999999999903e+00
2.999999999999999889e-01 1.207570000000000032e+00
