# period(s) Vg(km/s)
1.100000000000000089e+00 9.370300000000000296e-01
1.000000000000000000e+00 9.626400000000000512e-01
9.000000000000000222e-01 8.843199999999999950e-01
8.000000000000000444e-01 9.123499999999999943e-01
6.999999999999999556e-01 9.100399999999999601e-01
5.999999999999999778e-01 8.942600000000000549e-01
5.000000000000000000e-01 8.684100000000000152e-01
4.000000000000000222e-01 8.631900000000000128e-01
2.999999999999999889e-01 8.495200000000000529e-01
