# period(s) Vg(km/s)
1.100000000000000089e+00 1.039520000000000000e+00
1.000000000000000000e+00 1.084549999999999903e+00
9.000000000000000222e-01 1.111739999999999950e+00
8.000000000000000444e-01 1.108659999999999979e+00
6.999999999999999556e-01 1.104370000000000074e+00
5.999999999999999778e-01 1.079970000000000097e+00
5.000000000000000000e-01 1.163629999999999942e+00
4.000000000000000222e-01 1.122149999999999981e+00
2.999999999999999889e-01 1.130049999999999999e+00
